Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount,Daily Percent Change
817,31-10-2023,CUST817,Male,30,Beauty,4,50,200,166.6666667
818,18-05-2023,CUST818,Male,30,Electronics,1,500,500,-50
819,15-06-2023,CUST819,Female,35,Beauty,2,50,100,-16.66666667
820,06-05-2023,CUST820,Male,49,Electronics,4,50,200,100
821,14-02-2023,CUST821,Male,49,Electronics,1,300,300,200
822,23-05-2023,CUST822,Female,52,Beauty,3,50,150,-83.33333333
823,19-08-2023,CUST823,Female,56,Electronics,2,50,100,-93.33333333
824,05-05-2023,CUST824,Male,63,Clothing,4,30,120,-88
825,26-08-2023,CUST825,Female,46,Beauty,1,25,25,-97.22222222
826,19-10-2023,CUST826,Female,46,Clothing,1,300,300,0
827,09-11-2023,CUST827,Male,61,Beauty,3,300,900,-55
828,09-12-2023,CUST828,Female,33,Electronics,4,300,1200,140
829,14-07-2023,CUST829,Male,61,Beauty,3,30,90,-70
830,22-06-2023,CUST830,Female,64,Clothing,3,50,150,-83.33333333
831,15-01-2023,CUST831,Male,27,Electronics,4,25,100,-80
832,11-09-2023,CUST832,Male,47,Beauty,4,500,2000,900
833,16-06-2023,CUST833,Male,42,Beauty,4,50,200,100
834,04-04-2023,CUST834,Female,56,Beauty,2,30,60,-96
835,07-09-2023,CUST835,Male,37,Clothing,4,50,200,100
836,19-04-2023,CUST836,Female,22,Clothing,1,50,50,-50
837,01-07-2023,CUST837,Male,18,Beauty,3,30,90,-91
838,13-05-2023,CUST838,Male,47,Electronics,2,300,600,200
839,24-06-2023,CUST839,Female,20,Electronics,4,300,1200,-40
840,24-05-2023,CUST840,Male,62,Clothing,2,25,50,-94.44444444
841,02-11-2023,CUST841,Male,31,Electronics,4,25,100,100
842,26-12-2023,CUST842,Female,47,Clothing,2,300,600,1100
843,22-05-2023,CUST843,Male,21,Beauty,3,500,1500,200
844,12-10-2023,CUST844,Male,35,Clothing,3,50,150,-50
845,06-01-2023,CUST845,Male,54,Clothing,1,500,500,316.6666667
846,22-09-2023,CUST846,Male,42,Beauty,1,50,50,66.66666667
847,08-04-2023,CUST847,Female,18,Electronics,4,300,1200,900
848,13-02-2023,CUST848,Female,63,Clothing,3,25,75,-95
849,04-05-2023,CUST849,Male,32,Clothing,2,25,50,-44.44444444
850,28-07-2023,CUST850,Female,26,Beauty,2,500,1000,566.6666667
851,08-09-2023,CUST851,Male,32,Electronics,2,25,50,-94.44444444
852,12-10-2023,CUST852,Female,41,Clothing,1,300,300,1100
853,04-05-2023,CUST853,Male,21,Beauty,2,500,1000,1900
854,20-12-2023,CUST854,Male,29,Clothing,1,50,50,-94.44444444
855,01-09-2023,CUST855,Male,54,Beauty,1,25,25,-83.33333333
856,27-11-2023,CUST856,Male,54,Electronics,4,30,120,33.33333333
857,31-12-2023,CUST857,Male,60,Electronics,2,25,50,-96.66666667
858,09-09-2023,CUST858,Male,23,Electronics,2,50,100,100
859,18-08-2023,CUST859,Female,56,Electronics,3,500,1500,4900
860,09-01-2023,CUST860,Male,63,Clothing,4,50,200,700
861,17-02-2023,CUST861,Female,41,Clothing,3,30,90,-92.5
862,31-05-2023,CUST862,Male,28,Electronics,4,300,1200,33.33333333
863,24-04-2023,CUST863,Female,30,Electronics,2,25,50,-58.33333333
864,27-07-2023,CUST864,Female,51,Electronics,1,500,500,455.5555556
865,21-12-2023,CUST865,Female,42,Clothing,1,300,300,500
866,05-05-2023,CUST866,Male,24,Electronics,1,50,50,-83.33333333
867,06-06-2023,CUST867,Male,21,Electronics,1,500,500,150
868,06-12-2023,CUST868,Female,25,Electronics,1,300,300,1100
869,25-10-2023,CUST869,Male,37,Beauty,3,500,1500,5900
870,08-07-2023,CUST870,Female,46,Electronics,4,30,120,20
871,31-08-2023,CUST871,Male,62,Beauty,2,30,60,-97
872,11-10-2023,CUST872,Female,63,Beauty,3,25,75,-25
873,29-09-2023,CUST873,Female,27,Electronics,4,25,100,-95
874,26-06-2023,CUST874,Male,60,Beauty,1,30,30,-96.66666667
875,06-08-2023,CUST875,Female,51,Electronics,4,500,2000,100
876,09-10-2023,CUST876,Male,43,Clothing,4,30,120,380
877,19-06-2023,CUST877,Female,58,Clothing,1,25,25,-97.91666667
878,30-06-2023,CUST878,Female,20,Clothing,1,30,30,-70
879,26-12-2023,CUST879,Male,23,Clothing,1,30,30,-70
880,21-08-2023,CUST880,Male,22,Beauty,2,500,1000,1900
881,19-05-2023,CUST881,Male,22,Electronics,1,300,300,-70
882,06-06-2023,CUST882,Female,64,Electronics,2,25,50,-95.83333333
883,09-05-2023,CUST883,Male,40,Electronics,1,500,500,-75
884,29-04-2023,CUST884,Female,26,Clothing,2,30,60,-94
885,03-03-2023,CUST885,Female,52,Clothing,4,30,120,20
886,09-04-2023,CUST886,Male,37,Electronics,3,300,900,350
887,11-06-2023,CUST887,Male,59,Clothing,4,25,100,-88.88888889
888,03-03-2023,CUST888,Female,52,Electronics,4,25,100,-66.66666667
889,02-10-2023,CUST889,Female,35,Electronics,1,50,50,-33.33333333
890,20-12-2023,CUST890,Male,34,Electronics,2,25,50,-75
891,05-04-2023,CUST891,Male,41,Electronics,3,300,900,1400
892,09-04-2023,CUST892,Male,20,Electronics,1,50,50,-16.66666667
893,21-04-2023,CUST893,Male,49,Electronics,1,50,50,-58.33333333
894,05-09-2023,CUST894,Male,52,Electronics,1,30,30,-97
895,22-05-2023,CUST895,Female,55,Clothing,4,30,120,-92
896,29-10-2023,CUST896,Female,30,Electronics,2,25,50,-16.66666667
897,26-09-2023,CUST897,Female,64,Electronics,2,50,100,11.11111111
898,02-11-2023,CUST898,Female,42,Clothing,3,30,90,20
899,25-05-2023,CUST899,Male,26,Clothing,2,300,600,-40
900,21-02-2023,CUST900,Male,21,Clothing,2,30,60,-40
901,10-04-2023,CUST901,Male,31,Electronics,1,30,30,0
902,01-06-2023,CUST902,Female,54,Beauty,1,50,50,0
903,27-04-2023,CUST903,Female,51,Beauty,4,50,200,233.3333333
904,04-07-2023,CUST904,Male,28,Clothing,1,500,500,150
905,02-04-2023,CUST905,Male,58,Beauty,1,300,300,-85
906,04-06-2023,CUST906,Female,20,Clothing,1,50,50,-94.44444444
907,08-01-2023,CUST907,Female,45,Electronics,1,25,25,-95.83333333
908,29-12-2023,CUST908,Male,46,Beauty,4,300,1200,2300
909,01-10-2023,CUST909,Male,26,Electronics,1,300,300,-85
910,06-03-2023,CUST910,Female,20,Beauty,3,50,150,-25
911,21-05-2023,CUST911,Male,42,Electronics,3,300,900,50
912,24-01-2023,CUST912,Male,51,Beauty,3,50,150,-92.5
913,28-01-2023,CUST913,Male,29,Electronics,3,30,90,200
914,11-10-2023,CUST914,Female,59,Electronics,1,500,500,66.66666667
915,30-05-2023,CUST915,Female,26,Beauty,3,30,90,80
916,24-12-2023,CUST916,Female,32,Electronics,1,50,50,-66.66666667
917,06-03-2023,CUST917,Female,57,Electronics,4,50,200,-33.33333333
918,23-11-2023,CUST918,Female,42,Electronics,3,30,90,-70
919,09-09-2023,CUST919,Female,22,Beauty,2,25,50,-50
920,22-02-2023,CUST920,Female,28,Beauty,3,25,75,-75
921,07-01-2023,CUST921,Male,51,Electronics,3,25,75,-85
922,21-10-2023,CUST922,Male,41,Electronics,1,50,50,0
923,26-05-2023,CUST923,Male,32,Beauty,3,300,900,50
924,29-08-2023,CUST924,Male,55,Beauty,2,50,100,-95
925,03-09-2023,CUST925,Male,25,Electronics,1,300,300,-75
926,14-08-2023,CUST926,Male,22,Electronics,1,30,30,-94
927,24-06-2023,CUST927,Male,43,Electronics,4,500,2000,1566.666667
928,05-04-2023,CUST928,Female,35,Clothing,4,300,1200,33.33333333
929,27-01-2023,CUST929,Female,23,Beauty,3,25,75,-91.66666667
930,10-05-2023,CUST930,Male,54,Clothing,4,50,200,233.3333333
931,02-09-2023,CUST931,Male,30,Beauty,4,30,120,380
932,28-02-2023,CUST932,Female,45,Beauty,4,25,100,233.3333333
933,03-02-2023,CUST933,Male,22,Beauty,1,30,30,20
934,25-07-2023,CUST934,Male,30,Beauty,1,500,500,-50
935,09-09-2023,CUST935,Female,34,Beauty,1,50,50,-50
936,07-02-2023,CUST936,Male,57,Beauty,4,50,200,100
937,23-10-2023,CUST937,Female,62,Beauty,1,500,500,233.3333333
938,19-11-2023,CUST938,Male,49,Clothing,4,50,200,100
939,18-12-2023,CUST939,Female,46,Electronics,1,300,300,-66.66666667
940,28-01-2023,CUST940,Female,20,Electronics,1,30,30,-96.66666667
941,19-03-2023,CUST941,Female,57,Clothing,2,25,50,66.66666667
942,18-03-2023,CUST942,Male,51,Clothing,3,500,1500,1150
943,16-10-2023,CUST943,Female,57,Clothing,4,300,1200,0
944,05-06-2023,CUST944,Male,44,Clothing,2,25,50,0
945,13-02-2023,CUST945,Male,30,Beauty,1,25,25,-95
946,08-05-2023,CUST946,Male,62,Electronics,4,500,2000,33.33333333
947,02-03-2023,CUST947,Male,50,Beauty,1,300,300,0
948,13-10-2023,CUST948,Female,23,Electronics,3,25,75,-92.5
949,02-08-2023,CUST949,Female,41,Electronics,2,25,50,-90
950,07-11-2023,CUST950,Male,36,Clothing,3,300,900,1400
951,02-11-2023,CUST951,Male,33,Beauty,2,50,100,11.11111111
952,13-11-2023,CUST952,Female,57,Clothing,1,25,25,-83.33333333
953,26-04-2023,CUST953,Male,45,Beauty,3,30,90,-25
954,25-09-2023,CUST954,Female,50,Electronics,3,300,900,800
955,14-07-2023,CUST955,Male,58,Clothing,1,25,25,-83.33333333
956,19-08-2023,CUST956,Male,30,Clothing,3,500,1500,0
957,15-08-2023,CUST957,Female,60,Electronics,4,30,120,380
958,02-06-2023,CUST958,Male,62,Electronics,2,25,50,-16.66666667
959,29-10-2023,CUST959,Female,42,Electronics,2,30,60,-93.33333333
960,08-08-2023,CUST960,Male,59,Clothing,2,30,60,-95
961,06-06-2023,CUST961,Male,53,Beauty,4,50,200,300
962,19-10-2023,CUST962,Male,44,Clothing,2,30,60,-95
963,14-11-2023,CUST963,Female,55,Beauty,1,50,50,66.66666667
964,31-01-2023,CUST964,Male,24,Clothing,3,300,900,350
965,09-11-2023,CUST965,Male,22,Clothing,4,50,200,-77.77777778
966,20-02-2023,CUST966,Male,60,Electronics,2,500,1000,-50
967,17-04-2023,CUST967,Male,62,Beauty,1,25,25,-91.66666667
968,17-11-2023,CUST968,Female,48,Clothing,3,300,900,650
969,19-04-2023,CUST969,Female,40,Clothing,3,300,900,1700
970,16-05-2023,CUST970,Male,59,Electronics,4,500,2000,0
971,05-12-2023,CUST971,Female,27,Electronics,4,50,200,-90
972,11-02-2023,CUST972,Male,49,Beauty,4,25,100,-90
973,22-03-2023,CUST973,Male,60,Clothing,1,50,50,-96.66666667
974,03-05-2023,CUST974,Male,47,Beauty,1,30,30,-60
975,30-03-2023,CUST975,Female,56,Clothing,4,50,200,-60
976,10-10-2023,CUST976,Female,48,Beauty,2,300,600,1100
977,08-02-2023,CUST977,Female,35,Electronics,3,25,75,-62.5
978,22-03-2023,CUST978,Female,53,Clothing,3,50,150,50
979,02-01-2023,CUST979,Female,19,Beauty,1,25,25,-72.22222222
980,29-07-2023,CUST980,Female,31,Electronics,3,25,75,-91.66666667
981,19-08-2023,CUST981,Female,30,Electronics,2,30,60,-40
982,19-12-2023,CUST982,Female,46,Beauty,3,30,90,-85
983,01-11-2023,CUST983,Female,29,Clothing,1,300,300,-80
984,29-08-2023,CUST984,Male,56,Clothing,1,500,500,400
985,30-05-2023,CUST985,Female,19,Electronics,2,25,50,-95.83333333
986,17-01-2023,CUST986,Female,49,Clothing,2,500,1000,100
987,29-04-2023,CUST987,Female,30,Clothing,3,300,900,3500
988,28-05-2023,CUST988,Female,63,Clothing,3,25,75,50
989,28-12-2023,CUST989,Female,44,Electronics,1,25,25,-95.83333333
990,25-05-2023,CUST990,Female,58,Beauty,2,500,1000,1900
991,26-12-2023,CUST991,Female,34,Clothing,2,50,100,-88.88888889
992,21-08-2023,CUST992,Female,57,Electronics,2,30,60,-80
993,06-02-2023,CUST993,Female,48,Electronics,3,50,150,-50
994,18-12-2023,CUST994,Female,51,Beauty,2,500,1000,1900
995,30-04-2023,CUST995,Female,41,Clothing,1,30,30,-60
996,16-05-2023,CUST996,Male,62,Clothing,1,50,50,66.66666667
997,17-11-2023,CUST997,Male,52,Beauty,3,30,90,-94
998,29-10-2023,CUST998,Female,23,Beauty,4,25,100,100
999,05-12-2023,CUST999,Female,36,Electronics,3,50,150,50
1000,12-04-2023,CUST1000,Male,47,Electronics,4,30,120,-88
